编号,名称,类型,面积,结构,状态,价格,单位,出租时间,房间楼层,总楼层,朝向,独立卫生间,阳台,采暖,区域,交通,特色,位置,地址,详细连接
BJDX86465420_01,首邑上城4居室-南卧,合,20.0,4室1厅,待租中,2290.0,每月,年,16,16,南,有,无,集体供暖,[大兴黄村]4号线枣园,距4号线枣园348米,地铁10分钟;独卫;风格2.0 布丁,116.340938;39.762650,大兴区黄村首邑上城38号楼5单元第16层1601,http://www.ziroom.com/z/vr/120179.html
BJZRGY031607078_03,新建村3居室-北卧,合,14.0,3室1厅,待租中,2160.0,每月,年,22,28,北,无,有,集体供暖,[通州北关]6号线物资学院路,距6号线物资学院路601米,地铁10分钟;独立阳台;风格3.0 木棉,116.653375;39.935169,通州区新建村6号楼3单元22层2201,http://www.ziroom.com/z/vr/60242617.html
BJZRGY031607078_02,新建村3居室-北卧,合,10.1,3室1厅,待租中,1830.0,每月,年,22,28,北,无,无,集体供暖,[通州北关]6号线物资学院路,距6号线物资学院路601米,地铁10分钟;风格3.0 米苏,116.653375;39.935169,通州区新建村6号楼3单元22层2201,http://www.ziroom.com/z/vr/60242616.html
BJZRGZ071609747_01,什坊街2居室-南北,整,47.4,2室1厅,待租中,6290.0,每月,年,3,5,南,无,有,集体供暖,[西城六铺炕]8号线安华桥,距8号线安华桥1042米,整租1.0 浅色系,116.390606;39.968195,西城区什坊街3号楼8单元3层301,http://www.ziroom.com/z/vr/60242347.html
BJDX84708885_01,兴海家园星苑3居室-南卧,合,20.0,3室1厅,待租中,2370.0,每月,月,4,6,南,无,有,独立供暖,[大兴西红门]4号线西红门,距4号线西红门644米,地铁10分钟;独立阳台,116.342803;39.797448,大兴区兴海家园星苑3单元401,http://www.ziroom.com/z/vr/43825.html
BJHD86100372_01,皂君东里2居室-南卧,合,19.0,2室1厅,,4170.0,每月,月,1,6,南,无,无,集体供暖,[海淀皂君庙]4号线魏公村,距4号线魏公村1100米,风格2.0 原味,116.343001;39.964408,海淀区皂君庙皂君东里41号楼4单元第1层102,http://www.ziroom.com/z/vr/100043.html
BJZRGZ071609740_01,翠微北里2居室-南,整,52.3,2室1厅,装修配置中,5720.0,每月,年,3,24,南,无,有,集体供暖,[海淀公主坟]10号线西钓鱼台,距10号线西钓鱼台870米,地铁10分钟,116.306503;39.921589,海淀区翠微北里8号楼0单元3层306,http://www.ziroom.com/z/vr/60241837.html
BJZRGY081609725_02,三环新城7号院3居室-北卧,合,12.6,3室1厅,待租中,2460.0,每月,年,3,29,北,无,有,独立供暖,[丰台玉泉营]10号线丰台站,距10号线丰台站298米,地铁10分钟;独立阳台;风格4.0 布丁,116.315096;39.857138,丰台区三环新城7号院7号楼2单元3层304,http://www.ziroom.com/z/vr/60241832.html
BJZRGY081609725_03,三环新城7号院3居室-北卧,合,13.5,3室1厅,待租中,2660.0,每月,年,3,29,北,无,有,独立供暖,[丰台玉泉营]10号线丰台站,距10号线丰台站298米,地铁10分钟;独立阳台;风格4.0 拿铁,116.315096;39.857138,丰台区三环新城7号院7号楼2单元3层304,http://www.ziroom.com/z/vr/60241833.html
BJCY85169988_02,水碓子西里3居室-北卧,合,10.0,3室1厅,待租中,2460.0,每月,年,4,6,北,无,有,集体供暖,[朝阳团结湖]6号线呼家楼,距6号线呼家楼490米,地铁10分钟;独立阳台;风格2.0 木棉,116.474283;39.930035,朝阳区团结湖水碓子西里9号楼2单元第4层404,http://www.ziroom.com/z/vr/65559.html
BJZRFS31658045_02,首开熙悦山熹园3号院3居室-北卧,合,8.2,3室1厅,,1290.0,每月,年,12,21,北,无,无,集体供暖,[房山长阳]房山线长阳,距房山线长阳251米,地铁10分钟;风格3.0 木棉,116.220898;39.767525,房山区首开熙悦山熹园3号院6号楼2单元12层1204,http://www.ziroom.com/z/vr/60130876.html
BJZRGZ071609364_01,慈云寺1居室-南,整,21.98,1室1厅,待租中,4130.0,每月,年,2,6,东,无,无,集体供暖,[朝阳红庙]14号线大望路,距14号线大望路869米,地铁10分钟;整租1.0 浅色系,116.490126;39.920449,朝阳区慈云寺46号楼0单元2层210,http://www.ziroom.com/z/vr/60240610.html
BJFT870644679_05,宝隆温泉公寓4居室-南卧,合,11.9,4室1厅,,1830.0,每月,年,17,25,南,无,无,集体供暖,[丰台科技园区]9号线科怡路,距9号线科怡路215米,地铁10分钟;风格2.0 拿铁,116.300950;39.838443,丰台区科技园区宝隆温泉公寓A座(1号楼)号楼0单元第17层1703,http://www.ziroom.com/z/vr/150652.html
BJZRGY081602015_03,太月园3居室-东南卧,合,11.75,3室1厅,,3530.0,每月,年,20,27,东南,无,无,集体供暖,[海淀中关村]13号线大钟寺,距13号线大钟寺778米,地铁10分钟;风格4.0 布丁,116.360618;39.973430,海淀区太月园7号楼0单元20层2009,http://www.ziroom.com/z/vr/60201502.html
BJCY85808245_03,北苑家园绣菊园4居室-北卧,合,10.5,4室1厅,待租中,2070.0,每月,月,25,25,北,无,无,集体供暖,[朝阳北苑]5号线立水桥南,距5号线立水桥南762米,地铁10分钟;风格2.0 布丁,116.429618;40.050700,朝阳区来广营北苑家园绣菊园8号楼0单元第25层2501室,http://www.ziroom.com/z/vr/88818.html
BJZRGZ071613430_01,金隅自由筑1居室-东,整,68.0,1室1厅,待租中,3260.0,每月,年,4,7,南,无,无,集体供暖,[通州通州其它]八通线土桥,距八通线土桥1087米,整租1.0 深色系,116.706519;39.876321,通州区金隅自由筑2-2号楼三期D座4层4434,http://www.ziroom.com/z/vr/60262950.html
BJZRGZ071600160_01,唐家岭新城3居室-南卧,合,10.7,3室1厅,待租中,2360.0,每月,年,19,17,南,无,无,独立供暖,[海淀西北旺]昌平线西二旗,距昌平线西二旗1821米,风格4.0 米苏,116.298662;40.072241,海淀区唐家岭新城10号楼(T09)4单元19层1902,http://www.ziroom.com/z/vr/60190933.html
BJCY85808245_02,北苑家园绣菊园4居室-北卧,合,11.52,4室1厅,待租中,2070.0,每月,月,25,25,北,无,无,集体供暖,[朝阳北苑]5号线立水桥南,距5号线立水桥南762米,地铁10分钟;风格2.0 布丁,116.429618;40.050700,朝阳区来广营北苑家园绣菊园8号楼0单元第25层2501室,http://www.ziroom.com/z/vr/88817.html
BJFT88746878_05,玺萌丽苑4居室-北卧,合,13.6,4室1厅,,2160.0,每月,年,6,24,北,无,无,集体供暖,[丰台马家堡]10号线角门西,距10号线角门西664米,地铁10分钟;风格2.0 原味,116.369971;39.856204,丰台区草桥玺萌丽苑2号楼0单元第6层6A,http://www.ziroom.com/z/vr/197403.html
BJCY88918157_03,首城国际3居室-北卧,合,18.94,3室1厅,待租中,3560.0,每月,月,18,28,北,无,有,集体供暖,[朝阳劲松]10号线劲松,距10号线劲松715米,地铁10分钟;独立阳台;风格2.0 木棉,116.477304;39.890289,朝阳区双井首城国际23号楼3单元第18层1804,http://www.ziroom.com/z/vr/196800.html
BJZRCP78843279_02,冠雅苑3居室-北卧,合,9.6,3室1厅,,1290.0,每月,年,5,6,北,无,有,集体供暖,[昌平北七家],,独立阳台;风格3.0 木棉,116.414019;40.121777,昌平区冠雅苑1号楼4单元5层502,http://www.ziroom.com/z/vr/60163832.html
BJZRDX42400275_03,郁花园一里5居室-南卧,合,10.12,5室2厅,待租中,1730.0,每月,年,6,7,南,无,无,集体供暖,[大兴西红门]4号线高米店北,距4号线高米店北726米,地铁10分钟;风格3.0 木棉,116.345729;39.781684,大兴区郁花园一里30号楼2单元6层601,http://www.ziroom.com/z/vr/265546.html
BJZRCY55114150_01,安华西里一区3居室-南卧,合,15.0,3室1厅,,3630.0,每月,年,10,21,南,无,有,集体供暖,[朝阳安贞]8号线安华桥,距8号线安华桥64米,地铁10分钟;独立阳台;风格3.0 布丁,116.402242;39.973402,朝阳区安华西里一区25号楼0单元10层1006,http://www.ziroom.com/z/vr/251477.html
BJCY86018321_01,国美第一城2号院4居室-南卧,合,18.0,4室1厅,,2970.0,每月,月,16,27,南,有,无,集体供暖,[朝阳朝青]6号线青年路,距6号线青年路1194米,独卫;风格2.0 原味,116.518854;39.939588,朝阳区朝青国美第一城2号院3号楼1单元第16层1601,http://www.ziroom.com/z/vr/94125.html
BJZRFT43867073_01,石榴园南里小区2居室-西,整,53.11,2室1厅,待租中,5050.0,每月,年,3,6,西,无,有,集体供暖,[丰台刘家窑]10号线石榴庄,距10号线石榴庄271米,地铁10分钟;整租1.0 浅色系,116.423841;39.850638,丰台区石榴园南里小区32号楼3单元3层304,http://www.ziroom.com/z/vr/60129809.html
BJCY88409949_02,珠江帝景4居室-南卧,合,12.0,4室1厅,待租中,3160.0,每月,月,5,26,南,无,无,集体供暖,[朝阳百子湾]7号线九龙山,距7号线九龙山466米,地铁10分钟;风格2.0 木棉,116.488757;39.896059,朝阳区双井珠江帝景207号楼0单元第5层503,http://www.ziroom.com/z/vr/186270.html
BJZRGZ071612619_01,朝阳庵2居室-东西,整,47.3,2室1厅,已下定,6880.0,每月,年,2,5,东,无,有,集体供暖,[西城车公庄]4号线动物园,距4号线动物园318米,地铁10分钟;整租1.0 深色系,116.343636;39.940715,西城区朝阳庵15号楼4单元2层201,http://www.ziroom.com/z/vr/60258956.html
BJZRGY081611864_03,石榴园南里小区3居室-西卧,合,10.3,3室1厅,待租中,2090.0,每月,年,4,6,西,无,无,集体供暖,[丰台刘家窑]10号线石榴庄,距10号线石榴庄271米,地铁10分钟;风格4.0 布丁,116.423841;39.850638,丰台区石榴园南里小区36号楼9单元4层403,http://www.ziroom.com/z/vr/60254609.html
BJZRGY031607037_03,新建村3居室-南卧,合,18.0,3室1厅,装修配置中,2260.0,每月,年,19,22,南,无,有,集体供暖,[通州北关]6号线物资学院路,距6号线物资学院路601米,地铁10分钟;独立阳台,116.653375;39.935169,通州区新建村4号楼2单元层1904,http://www.ziroom.com/z/vr/60258952.html
BJZRGY031607037_02,新建村3居室-北卧,合,15.0,3室1厅,装修配置中,1830.0,每月,年,19,22,北,无,无,集体供暖,[通州北关]6号线物资学院路,距6号线物资学院路601米,地铁10分钟,116.653375;39.935169,通州区新建村4号楼2单元层1904,http://www.ziroom.com/z/vr/60258951.html
BJZRGY031607037_01,新建村3居室-南卧,合,18.0,3室1厅,装修配置中,2490.0,每月,年,19,22,南,无,有,集体供暖,[通州北关]6号线物资学院路,距6号线物资学院路601米,地铁10分钟;独立阳台,116.653375;39.935169,通州区新建村4号楼2单元层1904,http://www.ziroom.com/z/vr/60258950.html
BJZRGY081614372_03,双兴南区3居室-东卧,合,19.7,3室1厅,装修配置中,1760.0,每月,年,5,6,东,无,无,集体供暖,[顺义顺义城]15号线顺义,距15号线顺义992米,地铁10分钟,116.659297;40.145320,顺义区双兴南区49号楼7单元5层501,http://www.ziroom.com/z/vr/60267201.html
BJZRGY081614372_02,双兴南区3居室-西卧,合,10.2,3室1厅,装修配置中,1630.0,每月,年,5,6,西,无,无,集体供暖,[顺义顺义城]15号线顺义,距15号线顺义992米,地铁10分钟,116.659297;40.145320,顺义区双兴南区49号楼7单元5层501,http://www.ziroom.com/z/vr/60267200.html
BJZRGY081611621_03,中国铁建环保嘉苑3居室-东卧,合,17.0,3室1厅,待租中,2090.0,每月,年,3,9,东,无,有,独立供暖,[海淀海淀北部新区],,独立阳台;风格4.0 布丁,116.191074;40.067498,海淀区中国铁建环保嘉苑秋枫路17号院1号楼3单元3层304,http://www.ziroom.com/z/vr/60254600.html
BJZRGY081612350_02,西马金润二区2居室-南卧,合,11.9,2室1厅,待租中,2430.0,每月,年,11,13,南,无,有,集体供暖,[丰台马家堡]10号线角门东,距10号线角门东719米,地铁10分钟;独立阳台;风格4.0 布丁,116.386742;39.845373,丰台区西马金润二区10号楼1单元11层1102,http://www.ziroom.com/z/vr/60258959.html
BJZRGY081612350_01,西马金润二区2居室-南卧,合,11.8,2室1厅,待租中,2430.0,每月,年,11,13,南,无,无,集体供暖,[丰台马家堡]10号线角门东,距10号线角门东719米,地铁10分钟;风格4.0 拿铁,116.386742;39.845373,丰台区西马金润二区10号楼1单元11层1102,http://www.ziroom.com/z/vr/60258958.html
BJCY85877726_01,富力城A区3居室-东南卧,合,14.0,3室1厅,待租中,4770.0,每月,月,2,11,东南,有,有,集体供暖,[朝阳CBD]7号线双井,距7号线双井279米,地铁10分钟;独卫;独立阳台;风格2.0 原味,116.465491;39.901678,朝阳区双井富力城80第2层202,http://www.ziroom.com/z/vr/101317.html
BJCY84552898_01,艺水芳园4居室-南卧,合,17.1,4室1厅,待租中,2760.0,每月,年,1,15,南,有,有,集体供暖,[朝阳双桥]八通线传媒大学,距八通线传媒大学824米,地铁10分钟;独卫;独立阳台,116.569545;39.910974,朝阳区艺水芳园0单元9111,http://www.ziroom.com/z/vr/36743.html
BJZRGY081611192_03,西罗园南里3居室-北卧,合,12.0,3室1厅,待租中,2190.0,每月,年,4,6,北,无,无,集体供暖,[丰台洋桥]8号线大红门,距8号线大红门1216米,风格4.0 木棉,116.398566;39.861922,丰台区西罗园南里17号楼7单元4层710,http://www.ziroom.com/z/vr/60250737.html
BJZRGY081611192_02,西罗园南里3居室-南卧,合,9.4,3室1厅,待租中,2060.0,每月,年,4,6,南,无,无,集体供暖,[丰台洋桥]8号线大红门,距8号线大红门1216米,风格4.0 布丁,116.398566;39.861922,丰台区西罗园南里17号楼7单元4层710,http://www.ziroom.com/z/vr/60250736.html
BJCY84552898_03,艺水芳园4居室-南卧,合,12.1,4室1厅,待租中,1830.0,每月,年,1,15,南,无,无,集体供暖,[朝阳双桥]八通线传媒大学,距八通线传媒大学824米,地铁10分钟,116.569545;39.910974,朝阳区艺水芳园0单元9111,http://www.ziroom.com/z/vr/36745.html
BJCP86384305_02,新康园3居室-东卧,合,11.0,3室1厅,待租中,2160.0,每月,年,5,6,东,无,无,集体供暖,[海淀西三旗]8号线育新,距8号线育新578米,地铁10分钟;风格2.0 原味,116.357513;40.071100,海淀新康园5号楼6单元5层609,http://www.ziroom.com/z/vr/113503.html
BJZRGY031607853_01,新建村3居室-南卧,合,11.0,3室1厅,待租中,1960.0,每月,年,20,28,南,无,无,集体供暖,[通州北关]6号线物资学院路,距6号线物资学院路601米,地铁10分钟;风格3.0 拿铁,116.653375;39.935169,通州区新建村19号楼2单元20层2003,http://www.ziroom.com/z/vr/60237079.html
BJCY86361337_01,静安里2居室-东卧,合,20.0,2室1厅,,3030.0,每月,年,8,22,东,无,无,集体供暖,[朝阳国展]10号线三元桥,距10号线三元桥814米,地铁10分钟;风格2.0 木棉,116.453206;39.965662,朝阳区三元桥静安里乙19号楼0单元第8层805,http://www.ziroom.com/z/vr/112903.html
BJZRGY031608313_02,珠江罗马嘉园西区3居室-北卧,合,18.9,3室1厅,待租中,2930.0,每月,年,4,9,北,无,有,集体供暖,[朝阳朝青]6号线青年路,距6号线青年路368米,地铁10分钟;独立阳台;风格3.0 米苏,116.518849;39.931002,朝阳区珠江罗马嘉园西区17号楼0单元4层402,http://www.ziroom.com/z/vr/60237074.html
BJZRGY081610176_01,稻香园3居室-南卧,合,13.5,3室1厅,待租中,3990.0,每月,年,2,6,南,无,有,集体供暖,[海淀苏州桥]10号线苏州街,距10号线苏州街653米,地铁10分钟;独立阳台;风格4.0 拿铁,116.308152;39.986695,海淀区稻香园31号楼5单元2层202,http://www.ziroom.com/z/vr/60244576.html
BJZRDX22633350_01,保利春天里二区3居室-南卧,合,10.93,3室1厅,已下定,1390.0,每月,年,2,29,南,无,无,集体供暖,[大兴天宫院]4号线天宫院,距4号线天宫院61米,地铁10分钟;风格3.0 木棉,116.327354;39.677078,大兴区保利春天里二区8号楼1单元2层204,http://www.ziroom.com/z/vr/270187.html
BJCY85788270_01,金蝉南里4居室-南卧,合,15.12,4室1厅,待租中,2560.0,每月,年,25,26,南,有,无,集体供暖,[朝阳欢乐谷]7号线欢乐谷景区,距7号线欢乐谷景区749米,地铁10分钟;独卫;风格2.0 木棉,116.514079;39.873141,朝阳区欢乐谷金蝉南里5号楼0单元第25层2507,http://www.ziroom.com/z/vr/86462.html
BJHD85694235_05,清枫华景园4居室-北卧,合,14.2,4室1厅,,2860.0,每月,年,15,16,北,无,无,集体供暖,[海淀学院路]15号线六道口,距15号线六道口1158米,风格2.0 原味,116.355665;40.016785,海淀区学院路清枫华景园3号楼4单元第15层1503,http://www.ziroom.com/z/vr/175567.html
BJZRCY35949124_03,柴家湾3居室-北卧,合,15.1,3室1厅,待租中,2990.0,每月,年,13,18,北,无,无,集体供暖,[朝阳红庙]1号线大望路,距1号线大望路847米,地铁10分钟;风格3.0 木棉,116.488537;39.921053,朝阳区柴家湾6号楼0单元13层1307,http://www.ziroom.com/z/vr/246769.html
BJXC86235096_02,右安门内西街甲2号院2居室-北卧,合,9.0,2室1厅,待租中,2190.0,每月,年,5,6,北,无,无,集体供暖,[西城金融街]4号线陶然亭,距4号线陶然亭1301米,风格2.0 布丁,116.368228;39.877269,西城区右安门内右安门内西街甲2号院7号楼3单元第5层501,http://www.ziroom.com/z/vr/106699.html
BJCY86785008_03,卡布其诺4居室-北卧,合,10.5,4室1厅,,2490.0,每月,年,3,9,北,无,无,集体供暖,[朝阳酒仙桥]14号线将台,距14号线将台1448米,风格2.0 原味,116.513137;39.978272,朝阳区酒仙桥卡布其诺125号楼3单元第3层301,http://www.ziroom.com/z/vr/124508.html
BJZRGY081611896_03,国美第一城2号院3居室-东卧,合,12.8,3室1厅,待租中,2730.0,每月,年,30,28,东,无,无,集体供暖,[朝阳朝青]6号线青年路,距6号线青年路1194米,风格4.0 布丁,116.518854;39.939588,朝阳区国美第一城2号院6号楼3单元30层3003,http://www.ziroom.com/z/vr/60254744.html
BJZRTZ47283273_05,金隅花石匠4居室-北卧,合,7.9,4室1厅,待租中,1130.0,每月,年,4,12,北,无,无,集体供暖,[通州乔庄]八通线土桥,距八通线土桥1252米,风格3.0 木棉,116.708256;39.880433,通州区金隅花石匠113号楼3单元4层402,http://www.ziroom.com/z/vr/60112737.html
BJZRGY081611896_01,国美第一城2号院3居室-东卧,合,9.8,3室1厅,待租中,2760.0,每月,年,30,28,东,无,无,集体供暖,[朝阳朝青]6号线青年路,距6号线青年路1194米,风格4.0 拿铁,116.518854;39.939588,朝阳区国美第一城2号院6号楼3单元30层3003,http://www.ziroom.com/z/vr/60254742.html
BJZRGZ071611890_01,白各庄新村2居室-南北,整,56.19,2室1厅,装修配置中,3260.0,每月,年,6,17,南,无,有,独立供暖,[昌平天通苑],,,116.363992;40.121826,昌平区白各庄新村25号楼2单元6层602,http://www.ziroom.com/z/vr/60254748.html
